Origin,Destination,Date,Price ($),Num Stops,Connection,Duration (h),Time
ITO,SEA,2019-12-27,457,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-27,461,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,469,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,473,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,473,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-27,477,2,"(HNL, OGG)",12.48,9:06a - 11:35p
ITO,SEA,2019-12-27,478,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-28,457,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-28,461,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2019-12-28,502,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-28,506,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2019-12-28,506,2,"(HNL, SFO)",14.10,7:04p - 11:10a
ITO,SEA,2019-12-28,547,1,(OGG),9.58,5:40p - 5:15a
ITO,SEA,2019-12-28,547,1,(OGG),9.58,5:40p - 5:15a
ITO,SEA,2019-12-28,562,1,(OGG),18.70,8:33a - 5:15a
ITO,SEA,2019-12-28,562,1,(OGG),18.70,8:33a - 5:15a
ITO,SEA,2019-12-28,577,2,"(HNL, LAX)",15.23,7:04p - 12:18p
ITO,SEA,2019-12-28,579,1,(HNL),23.72,8:22p - 10:05p
ITO,SEA,2019-12-28,580,2,"(HNL, LAX)",0.22,6:20a - 9:20p
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",8.92,6:20p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",8.92,6:20p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-28,581,2,"(HNL, OGG)",11.58,3:40p - 5:15a
ITO,SEA,2019-12-29,457,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-29,461,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2019-12-29,502,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-29,506,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2019-12-29,506,2,"(HNL, SFO)",14.10,7:04p - 11:10a
ITO,SEA,2019-12-29,538,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2019-12-29,542,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-29,542,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-29,547,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2019-12-29,547,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2019-12-29,554,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2019-12-29,562,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2019-12-29,562,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2019-12-29,576,1,(HNL),10.98,9:06a - 10:05p
ITO,SEA,2019-12-29,576,1,(HNL),10.98,9:06a - 10:05p
ITO,SEA,2019-12-29,581,2,"(HNL, OGG)",9.85,7:04p - 6:55a
ITO,SEA,2019-12-29,581,2,"(HNL, OGG)",9.85,7:04p - 6:55a
ITO,SEA,2019-12-29,581,2,"(HNL, OGG)",9.85,7:04p - 6:55a
ITO,SEA,2019-12-29,581,2,"(HNL, OGG)",9.85,7:04p - 6:55a
ITO,SEA,2019-12-29,581,2,"(HNL, OGG)",13.25,3:40p - 6:55a
ITO,SEA,2019-12-30,467,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-30,471,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2019-12-30,502,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2019-12-30,512,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2019-12-30,516,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2019-12-30,540,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2019-12-30,549,1,(HNL),25.02,7:04p - 10:05p
ITO,SEA,2019-12-30,551,2,"(LAX, SFO)",17.02,11:16p - 6:17p
ITO,SEA,2019-12-30,554,1,(HNL),25.75,6:20p - 10:05p
ITO,SEA,2019-12-30,559,1,(HNL),23.72,8:22p - 10:05p
ITO,SEA,2019-12-30,561,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2019-12-30,571,2,"(HNL, SFO)",13.45,7:43p - 11:10a
ITO,SEA,2019-12-30,574,2,"(HNL, LIH)",10.08,6:20p - 6:25a
ITO,SEA,2019-12-30,574,2,"(HNL, LIH)",10.08,6:20p - 6:25a
ITO,SEA,2019-12-30,578,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-30,578,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-30,582,1,(HNL),8.93,7:04p - 6:00a
ITO,SEA,2019-12-30,582,1,(HNL),8.93,7:04p - 6:00a
ITO,SEA,2019-12-30,582,1,(HNL),17.48,10:31a - 6:00a
ITO,SEA,2019-12-30,586,2,"(HNL, LAX)",0.20,6:20a - 8:20p
ITO,SEA,2019-12-31,517,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-31,517,1,(HNL),8.42,11:40a - 10:05p
ITO,SEA,2019-12-31,527,1,(HNL),10.98,9:06a - 10:05p
ITO,SEA,2019-12-31,527,1,(HNL),10.98,9:06a - 10:05p
ITO,SEA,2019-12-31,537,1,(HNL),12.58,7:30a - 10:05p
ITO,SEA,2019-12-31,537,1,(HNL),12.58,7:30a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,564,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,571,2,"(HNL, SFO)",12.33,10:31a - 12:51a
ITO,SEA,2019-12-31,573,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,573,2,"(OGG, HNL)",11.53,8:33a - 10:05p
ITO,SEA,2019-12-31,607,1,(HNL),8.28,7:43p - 6:00a
ITO,SEA,2019-12-31,615,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2019-12-31,616,2,"(HNL, LAX)",11.50,8:22p - 9:52a
ITO,SEA,2020-01-01,471,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-01,500,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-01,516,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-01,525,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-01,540,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2020-01-01,549,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-01,555,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-01,574,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-01,603,2,"(LAX, SFO)",17.02,11:16p - 6:17p
ITO,SEA,2020-01-01,617,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-01,620,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-01,622,2,"(HNL, LAX)",14.58,7:43p - 12:18p
ITO,SEA,2020-01-01,622,2,"(HNL, LAX)",15.23,7:04p - 12:18p
ITO,SEA,2020-01-01,625,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2020-01-01,625,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2020-01-01,639,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2020-01-01,639,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2020-01-01,653,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-01,653,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-01,653,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-02,471,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-02,474,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-02,500,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-02,502,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-02,516,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-02,523,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-02,549,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-02,551,2,"(LAX, SFO)",17.02,11:16p - 6:17p
ITO,SEA,2020-01-02,578,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2020-01-02,617,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-02,620,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-02,622,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-02,675,2,"(HNL, SFO)",12.33,10:31a - 12:51a
ITO,SEA,2020-01-02,675,2,"(HNL, SFO)",13.45,7:43p - 11:10a
ITO,SEA,2020-01-02,675,2,"(HNL, SFO)",13.45,7:43p - 11:10a
ITO,SEA,2020-01-02,678,2,"(HNL, SFO)",15.13,7:43p - 12:51p
ITO,SEA,2020-01-02,679,2,"(HNL, SFO)",11.28,7:43p - 9:00a
ITO,SEA,2020-01-02,707,2,"(HNL, SFO)",13.78,7:43p - 11:30a
ITO,SEA,2020-01-02,707,2,"(LAX, SFO)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-02,723,2,"(HNL, LAX)",11.50,8:22p - 9:52a
ITO,SEA,2020-01-03,612,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-03,637,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-03,640,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-03,664,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-03,666,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-03,668,2,"(LAX, SFO)",17.02,11:16p - 6:17p
ITO,SEA,2020-01-03,681,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2020-01-03,686,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-03,715,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-03,758,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-03,762,2,"(LAX, SAN)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-03,767,2,"(LAX, SMF)",11.65,11:16p - 12:55p
ITO,SEA,2020-01-03,768,1,(LAX),9.40,11:16p - 10:40a
ITO,SEA,2020-01-03,772,2,"(HNL, SFO)",13.45,7:43p - 11:10a
ITO,SEA,2020-01-03,774,1,(LAX),12.23,11:16p - 1:30p
ITO,SEA,2020-01-03,787,1,(LAX),13.40,11:16p - 2:40p
ITO,SEA,2020-01-03,793,2,"(LAX, STS)",13.40,11:16p - 2:40p
ITO,SEA,2020-01-03,806,2,"(HNL, SFO)",11.28,7:43p - 9:00a
ITO,SEA,2020-01-03,807,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-03,807,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-04,612,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-04,633,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-04,664,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-04,668,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-04,681,1,(LAX),22.25,11:16p - 11:31p
ITO,SEA,2020-01-04,682,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-04,700,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-04,700,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-04,734,2,"(LAX, SFO)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-04,767,2,"(LAX, SMF)",11.65,11:16p - 12:55p
ITO,SEA,2020-01-04,772,2,"(HNL, SFO)",14.10,7:04p - 11:10a
ITO,SEA,2020-01-04,786,2,"(LAX, PHX)",13.48,11:16p - 2:45p
ITO,SEA,2020-01-04,793,2,"(LAX, SFO)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-04,794,1,(LAX),12.23,11:16p - 1:30p
ITO,SEA,2020-01-04,806,2,"(HNL, SFO)",11.93,7:04p - 9:00a
ITO,SEA,2020-01-04,807,2,"(LAX, SFO)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-04,818,2,"(LAX, SAN)",13.07,11:16p - 2:20p
ITO,SEA,2020-01-04,821,2,"(LAX, STS)",13.40,11:16p - 2:40p
ITO,SEA,2020-01-04,827,1,(HNL),25.02,7:04p - 10:05p
ITO,SEA,2020-01-04,827,1,(HNL),25.75,6:20p - 10:05p
ITO,SEA,2020-01-05,608,1,(HNL),23.07,9:01p - 10:05p
ITO,SEA,2020-01-05,613,1,(HNL),23.72,8:22p - 10:05p
ITO,SEA,2020-01-05,616,1,(OGG),27.92,5:40p - 11:35p
ITO,SEA,2020-01-05,618,1,(HNL),24.37,7:43p - 10:05p
ITO,SEA,2020-01-05,654,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-05,654,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-05,664,1,(LAX),16.78,11:16p - 6:03p
ITO,SEA,2020-01-05,668,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-05,692,1,(HNL),23.23,9:01p - 10:15p
ITO,SEA,2020-01-05,694,1,(LAX),17.07,11:16p - 6:20p
ITO,SEA,2020-01-05,697,1,(HNL),23.88,8:22p - 10:15p
ITO,SEA,2020-01-05,698,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-05,702,1,(HNL),24.53,7:43p - 10:15p
ITO,SEA,2020-01-05,703,2,"(HNL, LAX)",15.23,7:04p - 12:18p
ITO,SEA,2020-01-05,703,2,"(HNL, LAX)",15.23,7:04p - 12:18p
ITO,SEA,2020-01-05,714,1,(LAX),9.40,11:16p - 10:40a
ITO,SEA,2020-01-05,738,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-05,743,1,(LAX),13.07,11:16p - 2:20p
ITO,SEA,2020-01-05,750,1,(LAX),12.40,11:16p - 1:40p
ITO,SEA,2020-01-05,751,2,"(HNL, SFO)",10.87,7:04p - 7:56a
ITO,SEA,2020-01-06,464,1,(OGG),27.92,5:40p - 11:35p
ITO,SEA,2020-01-06,505,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2020-01-06,505,1,(OGG),11.25,5:40p - 6:55a
ITO,SEA,2020-01-06,519,1,(HNL),25.02,7:04p - 10:05p
ITO,SEA,2020-01-06,519,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2020-01-06,519,1,(OGG),20.37,8:33a - 6:55a
ITO,SEA,2020-01-06,519,1,(OGG),28.07,5:40p - 11:44p
ITO,SEA,2020-01-06,524,1,(HNL),23.72,8:22p - 10:05p
ITO,SEA,2020-01-06,529,1,(HNL),24.37,7:43p - 10:05p
ITO,SEA,2020-01-06,533,2,"(HNL, OGG)",13.25,3:40p - 6:55a
ITO,SEA,2020-01-06,533,2,"(HNL, OGG)",16.17,12:45p - 6:55a
ITO,SEA,2020-01-06,540,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-06,540,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-06,540,2,"(HNL, OGG)",10.58,6:20p - 6:55a
ITO,SEA,2020-01-06,544,2,"(HNL, LIH)",10.08,6:20p - 6:25a
ITO,SEA,2020-01-06,544,2,"(HNL, LIH)",10.08,6:20p - 6:25a
ITO,SEA,2020-01-06,547,2,"(HNL, OGG)",11.95,4:58p - 6:55a
ITO,SEA,2020-01-06,547,2,"(HNL, OGG)",11.95,4:58p - 6:55a
ITO,SEA,2020-01-06,547,2,"(HNL, OGG)",11.95,4:58p - 6:55a
ITO,SEA,2020-01-06,547,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-07,344,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-07,385,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-07,389,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-07,389,1,(OGG),27.83,5:40p - 11:30p
ITO,SEA,2020-01-07,403,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-07,433,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-07,435,1,(HNL),23.22,8:22p - 9:35p
ITO,SEA,2020-01-07,438,2,"(HNL, LAX)",14.58,7:43p - 12:18p
ITO,SEA,2020-01-07,438,2,"(HNL, LAX)",15.23,7:04p - 12:18p
ITO,SEA,2020-01-07,438,2,"(LAX, SFO)",17.02,11:16p - 6:17p
ITO,SEA,2020-01-07,438,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-07,438,2,"(HNL, LAX)",12.30,8:22p - 10:40a
ITO,SEA,2020-01-07,445,1,(HNL),23.22,8:22p - 9:35p
ITO,SEA,2020-01-07,445,1,(HNL),23.87,7:43p - 9:35p
ITO,SEA,2020-01-07,452,1,(OGG),13.03,8:33a - 11:35p
ITO,SEA,2020-01-07,452,1,(OGG),13.03,8:33a - 11:35p
ITO,SEA,2020-01-07,479,2,"(HNL, OGG)",11.83,9:45a - 11:35p
ITO,SEA,2020-01-07,479,2,"(HNL, OGG)",11.83,9:45a - 11:35p
ITO,SEA,2020-01-07,479,2,"(HNL, OGG)",11.83,9:45a - 11:35p
ITO,SEA,2020-01-07,487,2,"(HNL, OGG)",8.83,12:45p - 11:35p
ITO,SEA,2020-01-08,377,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-08,377,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-08,389,1,(OGG),27.92,5:35p - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",10.92,10:35a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",10.92,10:35a - 11:30p
ITO,SEA,2020-01-08,404,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-08,412,2,"(HNL, OGG)",10.92,10:35a - 11:30p
ITO,SEA,2020-01-08,412,2,"(HNL, OGG)",10.92,10:35a - 11:30p
ITO,SEA,2020-01-08,423,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-08,423,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-08,427,2,"(HNL, OGG)",13.97,7:32a - 11:30p
ITO,SEA,2020-01-08,427,2,"(HNL, OGG)",13.97,7:32a - 11:30p
ITO,SEA,2020-01-08,427,2,"(HNL, OGG)",13.97,7:32a - 11:30p
ITO,SEA,2020-01-08,427,2,"(HNL, OGG)",13.97,7:32a - 11:30p
ITO,SEA,2020-01-08,431,2,"(HNL, SFO)",11.18,11:40a - 12:51a
ITO,SEA,2020-01-08,433,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-09,344,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-09,344,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-09,372,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-09,377,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-09,377,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-09,386,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-09,386,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-09,386,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-09,386,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-09,386,2,"(HNL, OGG)",12.07,9:26a - 11:30p
ITO,SEA,2020-01-09,389,1,(HNL),23.22,8:22p - 9:35p
ITO,SEA,2020-01-09,394,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-09,394,1,(HNL),27.10,4:29p - 9:35p
ITO,SEA,2020-01-09,396,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-09,396,2,"(HNL, OGG)",9.83,11:40a - 11:30p
ITO,SEA,2020-01-09,398,2,"(LAX, SFO)",21.53,11:16p - 6:17p
ITO,SEA,2020-01-09,399,1,(OGG),27.92,5:35p - 11:30p
ITO,SEA,2020-01-09,403,2,"(HNL, SFO)",10.93,7:00p - 7:56a
ITO,SEA,2020-01-09,403,2,"(HNL, SFO)",11.18,11:40a - 12:51a
ITO,SEA,2020-01-09,403,2,"(LAX, SFO)",13.73,11:16p - 3:00p
ITO,SEA,2020-01-10,382,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-10,382,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-10,396,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-10,396,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-10,397,2,"(HNL, LAX)",12.97,7:42p - 10:40a
ITO,SEA,2020-01-10,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-10,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-10,401,1,(HNL),12.05,7:32a - 9:35p
ITO,SEA,2020-01-10,401,1,(HNL),12.05,7:32a - 9:35p
ITO,SEA,2020-01-10,403,2,"(HNL, SFO)",11.18,11:40a - 12:51a
ITO,SEA,2020-01-10,403,2,"(HNL, SFO)",14.17,7:00p - 11:10a
ITO,SEA,2020-01-10,404,1,(HNL),22.57,9:01p - 9:35p
ITO,SEA,2020-01-10,404,1,(HNL),22.57,9:01p - 9:35p
ITO,SEA,2020-01-10,412,1,(OGG),27.92,5:35p - 11:30p
ITO,SEA,2020-01-10,418,2,"(HNL, LAX)",12.02,6:19a - 8:20p
ITO,SEA,2020-01-10,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-10,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-10,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-10,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-10,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-11,344,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-11,362,2,"(HNL, SFO)",12.75,6:15p - 9:00a
ITO,SEA,2020-01-11,389,1,(HNL),23.22,8:22p - 9:35p
ITO,SEA,2020-01-11,389,1,(HNL),23.22,8:22p - 9:35p
ITO,SEA,2020-01-11,397,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-11,397,1,(HNL),10.15,9:26a - 9:35p
ITO,SEA,2020-01-11,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-11,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-11,403,2,"(HNL, SFO)",11.18,11:40a - 12:51a
ITO,SEA,2020-01-11,403,2,"(LAX, SFO)",11.58,11:16p - 12:51p
ITO,SEA,2020-01-11,403,2,"(HNL, SFO)",14.17,7:00p - 11:10a
ITO,SEA,2020-01-11,403,2,"(HNL, SFO)",15.85,7:00p - 12:51p
ITO,SEA,2020-01-11,404,1,(HNL),24.58,7:00p - 9:35p
ITO,SEA,2020-01-11,407,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-11,407,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-11,411,1,(HNL),12.05,7:32a - 9:35p
ITO,SEA,2020-01-11,411,1,(HNL),12.05,7:32a - 9:35p
ITO,SEA,2020-01-11,412,1,(OGG),27.92,5:35p - 11:30p
ITO,SEA,2020-01-11,419,1,(LAX),11.03,11:16p - 12:18p
ITO,SEA,2020-01-11,423,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,359,1,(HNL),22.57,9:01p - 9:35p
ITO,SEA,2020-01-12,359,1,(HNL),22.57,9:01p - 9:35p
ITO,SEA,2020-01-12,364,1,(HNL),27.10,4:29p - 9:35p
ITO,SEA,2020-01-12,379,1,(HNL),23.88,7:42p - 9:35p
ITO,SEA,2020-01-12,379,1,(HNL),23.88,7:42p - 9:35p
ITO,SEA,2020-01-12,396,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-12,396,1,(HNL),7.92,11:40a - 9:35p
ITO,SEA,2020-01-12,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-12,399,1,(OGG),12.75,8:45a - 11:30p
ITO,SEA,2020-01-12,402,1,(OGG),27.92,5:35p - 11:30p
ITO,SEA,2020-01-12,403,2,"(HNL, SFO)",10.93,7:00p - 7:56a
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
ITO,SEA,2020-01-12,403,2,"(OGG, HNL)",10.83,8:45a - 9:35p
